"Pos","Rider","Country","Team","Result","result_type","result_class","result_seconds","duration","stage_date","race_id","stage_id"
"7","Lubomir Petrus","Cze","BKCP Power Plus",0,"time","Full results","168S",3449,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"7","Lubomir Petrus","Cze","BKCP Power Plus",0,"time","Full results","168S",3449,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"8","Arnaud Jouffroy","Fra","Vendee U Pays de la Loire",0,"time","Full results","181S",3462,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"8","Arnaud Jouffroy","Fra","Vendee U Pays de la Loire",0,"time","Full results","181S",3462,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"9","Tijmen Eising","Ned",NA,0,"time","Full results","190S",3471,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"9","Tijmen Eising","Ned",NA,0,"time","Full results","190S",3471,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"10","Wietse Bosmans","Bel",NA,0,"time","Full results","191S",3472,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"10","Wietse Bosmans","Bel",NA,0,"time","Full results","191S",3472,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"11","Corne Van Kessel","Ned",NA,0,"time","Full results","195S",3476,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"11","Corne Van Kessel","Ned",NA,0,"time","Full results","195S",3476,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"12","Kevin Cant","Bel","AVB Cycling Team",0,"time","Full results","217S",3498,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"12","Kevin Cant","Bel","AVB Cycling Team",0,"time","Full results","217S",3498,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"13","Jim Aernouts","Bel","BKCP Powerplus",0,"time","Full results","220S",3501,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"13","Jim Aernouts","Bel","BKCP Powerplus",0,"time","Full results","220S",3501,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"14","Twan van den Brand","Ned","Sunweb Projob Cycling Team",0,"time","Full results","227S",3508,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"14","Twan van den Brand","Ned","Sunweb Projob Cycling Team",0,"time","Full results","227S",3508,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"15","Jiri Polnicky","Cze","Empella Czech Team",0,"time","Full results","245S",3526,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"15","Jiri Polnicky","Cze","Empella Czech Team",0,"time","Full results","245S",3526,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"16","Vinnie Braet","Bel",NA,0,"time","Full results","261S",3542,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"16","Vinnie Braet","Bel",NA,0,"time","Full results","261S",3542,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"17","Dave De Cleyn","Bel","AVB Cycling Team",0,"time","Full results","275S",3556,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"17","Dave De Cleyn","Bel","AVB Cycling Team",0,"time","Full results","275S",3556,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"18","Vincent Baestaens","Bel","Telenet Fidea Cycling Team",0,"time","Full results","336S",3617,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"18","Vincent Baestaens","Bel","Telenet Fidea Cycling Team",0,"time","Full results","336S",3617,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"19","Kevin Eeckhout","Bel","SunwebProjob",0,"time","Full results","352S",3633,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"19","Kevin Eeckhout","Bel","SunwebProjob",0,"time","Full results","352S",3633,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"20","Pawel Szczepaniak","Pol","LKS Pom Strzelce Krajenskie",0,"time","Full results","365S",3646,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"20","Pawel Szczepaniak","Pol","LKS Pom Strzelce Krajenskie",0,"time","Full results","365S",3646,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"21","Thomas Vernaeckt","Bel","SunwebProjob",0,"time","Full results","374S",3655,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"21","Thomas Vernaeckt","Bel","SunwebProjob",0,"time","Full results","374S",3655,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"22","Jelle Brackman","Bel","MTB Dreamteam AArtselAAr",0,"time","Full results","400S",3681,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"22","Jelle Brackman","Bel","MTB Dreamteam AArtselAAr",0,"time","Full results","400S",3681,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"23","Kobus Hereygers","Ned",NA,0,"time","Full results","429S",3710,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"23","Kobus Hereygers","Ned",NA,0,"time","Full results","429S",3710,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"24","Kristof Cop","Bel","AVB Cycling Team",0,"time","Full results","436S",3717,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"24","Kristof Cop","Bel","AVB Cycling Team",0,"time","Full results","436S",3717,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"25","Jasper Ockeloen","Ned",NA,0,"time","Full results","449S",3730,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"25","Jasper Ockeloen","Ned",NA,0,"time","Full results","449S",3730,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"26","Dany Lacroix","Bel","Easypay Cyclocross Team",0,"time","Full results","486S",3767,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"26","Dany Lacroix","Bel","Easypay Cyclocross Team",0,"time","Full results","486S",3767,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"27","Jan Van Zeebroeck","Bel","Wk Noord West Brabant",0,"time","Full results","514S",3795,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"27","Jan Van Zeebroeck","Bel","Wk Noord West Brabant",0,"time","Full results","514S",3795,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"28","Mattias Nilsson","Swe",NA,0,"time","Full results","526S",3807,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"28","Mattias Nilsson","Swe",NA,0,"time","Full results","526S",3807,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"29","Dries Pauwels","Bel",NA,0,"time","Full results","573S",3854,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"29","Dries Pauwels","Bel",NA,0,"time","Full results","573S",3854,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"30","Kristof Zegers","Bel","Cycling Team 9",0,"time","Full results","608S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"30","Kristof Zegers","Bel","Cycling Team 9",0,"time","Full results","608S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"31","Stijn Mortelmans","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"31","Stijn Mortelmans","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"32","Jens Gys","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"32","Jens Gys","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"33","Yu Takenouchi","Jpn",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"33","Yu Takenouchi","Jpn",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"34","Ritchie Denolf","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"34","Ritchie Denolf","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"35","Ben Roach","GBr","Wyre Forest CRCFabricolorDWT",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"35","Ben Roach","GBr","Wyre Forest CRCFabricolorDWT",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"36","Ingmar Uytdewilligen","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"36","Ingmar Uytdewilligen","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"37","Myagmasuren Baasankhuu","Mgl",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"37","Myagmasuren Baasankhuu","Mgl",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"38","Raf Risbourg","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"38","Raf Risbourg","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"39","Geert Van Der Horst","Ned","AsitoCraft cyclingteam",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"39","Geert Van Der Horst","Ned","AsitoCraft cyclingteam",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"40","Bart Barkhuis","Ned",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"40","Bart Barkhuis","Ned",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"41","Joshua Berry","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"41","Joshua Berry","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"42","Kenny Maes","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"42","Kenny Maes","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"43","Khangarid Naran","Mgl",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"43","Khangarid Naran","Mgl",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"44","Thomas Lowe","GBr",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"44","Thomas Lowe","GBr",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"45","Niels Dirikx","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"45","Niels Dirikx","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"46","Mitchell Huenders","Ned","AA Cycling Team",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"46","Mitchell Huenders","Ned","AA Cycling Team",0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"47","Donald Zachu","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"47","Donald Zachu","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"48","Karl Peeters","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"48","Karl Peeters","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"49","Sean De Bie","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"49","Sean De Bie","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"50","Joseph Dombrowski","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"50","Joseph Dombrowski","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"51","Daniel Summerhill","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"51","Daniel Summerhill","USA",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"52","Manuel Timmermans","Ned",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"52","Manuel Timmermans","Ned",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"53","Rutger La Haye","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"53","Rutger La Haye","Bel",NA,0,"time","Full results","0S",3889,"2010-01-01","race_2010_0004","race_2010_0004_s02"
"1","Sven Nys","Bel","LandbouwkredietColnago",1,"time","Full results","6164S",6164,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"1","Sven Nys","Bel","LandbouwkredietColnago",1,"time","Full results","6164S",6164,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"2","Zdenek Stybar","Cze","Telenet Fidea Cycling Team",0,"time","Full results","6S",6170,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"2","Zdenek Stybar","Cze","Telenet Fidea Cycling Team",0,"time","Full results","6S",6170,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"3","Niels Albert","Bel","BKCP Powerplus",0,"time","Full results","46S",6210,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"3","Niels Albert","Bel","BKCP Powerplus",0,"time","Full results","46S",6210,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"4","Gerben de Knegt","Ned","Rabobank",0,"time","Full results","57S",6221,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"4","Gerben de Knegt","Ned","Rabobank",0,"time","Full results","57S",6221,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"5","Francis Mourey","Fra","Francaise des Jeux",0,"time","Full results","77S",6241,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"5","Francis Mourey","Fra","Francaise des Jeux",0,"time","Full results","77S",6241,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"6","Bart Aernouts","Bel","Rabobank",0,"time","Full results","93S",6257,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"6","Bart Aernouts","Bel","Rabobank",0,"time","Full results","93S",6257,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"7","Erwin Vervecken","Bel","RevorBaboco Continental Team",0,"time","Full results","136S",6300,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"7","Erwin Vervecken","Bel","RevorBaboco Continental Team",0,"time","Full results","136S",6300,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"8","Philipp Walsleben","Ger","Team BKCPPower Plus",0,"time","Full results","142S",6306,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"8","Philipp Walsleben","Ger","Team BKCPPower Plus",0,"time","Full results","142S",6306,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"9","Klaas Vantornout","Bel","SunwebProjob",0,"time","Full results","165S",6329,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"9","Klaas Vantornout","Bel","SunwebProjob",0,"time","Full results","165S",6329,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"10","Christian Heule","Swi","RendementhypoCycling Team",0,"time","Full results","175S",6339,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"10","Christian Heule","Swi","RendementhypoCycling Team",0,"time","Full results","175S",6339,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"11","Thijs Van Amerongen","Ned","Van Vliet EBH Elshof",0,"time","Full results","193S",6357,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"11","Thijs Van Amerongen","Ned","Van Vliet EBH Elshof",0,"time","Full results","193S",6357,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"12","Kevin Pauwels","Bel","Telenet Fidea Cycling Team",0,"time","Full results","214S",6378,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"12","Kevin Pauwels","Bel","Telenet Fidea Cycling Team",0,"time","Full results","214S",6378,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"13","Dieter Vanthourenhout","Bel","BKCP Powerplus",0,"time","Full results","268S",6432,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"13","Dieter Vanthourenhout","Bel","BKCP Powerplus",0,"time","Full results","268S",6432,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"14","Wilant van Gils","Ned","Pro Cycling Team ZZPRnlDestilMerida",0,"time","Full results","277S",6441,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"14","Wilant van Gils","Ned","Pro Cycling Team ZZPRnlDestilMerida",0,"time","Full results","277S",6441,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"15","Mariusz Gil","Pol","LKS Pom Strzelce Krajenskie",0,"time","Full results","0S",6441,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"15","Mariusz Gil","Pol","LKS Pom Strzelce Krajenskie",0,"time","Full results","0S",6441,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"16","Ben Berden","Bel",NA,0,"time","Full results","345S",6509,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"16","Ben Berden","Bel",NA,0,"time","Full results","345S",6509,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"17","Rob Peeters","Bel","LandbouwkredietColnago",0,"time","Full results","354S",6518,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"17","Rob Peeters","Bel","LandbouwkredietColnago",0,"time","Full results","354S",6518,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"18","Thijs Al","Ned","AA Drink BeOne",0,"time","Full results","361S",6525,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"18","Thijs Al","Ned","AA Drink BeOne",0,"time","Full results","361S",6525,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"19","Jan Soetens","Bel","RevorBaboco Continental Team",0,"time","Full results","383S",6547,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"19","Jan Soetens","Bel","RevorBaboco Continental Team",0,"time","Full results","383S",6547,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"20","Tom Van Den Bosch","Bel","Rendement Hypo Cyclingteam VZW",0,"time","Full results","398S",6562,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"20","Tom Van Den Bosch","Bel","Rendement Hypo Cyclingteam VZW",0,"time","Full results","398S",6562,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"21","Marco Bianco","Ita","L Arcobaleno Carraro Team",0,"time","Full results","408S",6572,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"21","Marco Bianco","Ita","L Arcobaleno Carraro Team",0,"time","Full results","408S",6572,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"22","Bram Schmitz","Ned","Van Vliet EBH Advocaten Elshof",0,"time","Full results","419S",6583,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"22","Bram Schmitz","Ned","Van Vliet EBH Advocaten Elshof",0,"time","Full results","419S",6583,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"23","Patrick Van Leeuwen","Ned","Het Snelle Wiel",0,"time","Full results","432S",6596,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"23","Patrick Van Leeuwen","Ned","Het Snelle Wiel",0,"time","Full results","432S",6596,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"24","Tim Van Nuffel","Bel","Rendement Hypo Cyclingteam VZW",0,"time","Full results","437S",6601,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"24","Tim Van Nuffel","Bel","Rendement Hypo Cyclingteam VZW",0,"time","Full results","437S",6601,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"25","Magnus Darvell","Swe",NA,0,"time","Full results","485S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"25","Magnus Darvell","Swe",NA,0,"time","Full results","485S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"26","Ivar Hartogs","Ned","ZZPRnlDestilMerida",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"26","Ivar Hartogs","Ned","ZZPRnlDestilMerida",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"27","Lukas Kloucek","Cze","Sunweb Projob Cycling Team",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"27","Lukas Kloucek","Cze","Sunweb Projob Cycling Team",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"28","Gianni Denolf","Bel","BKCP Powerplus",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"28","Gianni Denolf","Bel","BKCP Powerplus",0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
"29","Brian Matter","USA",NA,0,"time","Full results","0S",6649,"2010-01-01","race_2010_0004","race_2010_0004_s03"
